incoming_id,internal_id,timestamp,pose_valid,fx,fy,cx,cy,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23
119,119,11.9,1,320.000244141,319.999542236,320.000457764,239.999954224,-0.170609430628,0.00187405213934,0.985336952575,2.4337812294,-0.507582351324,0.856940421103,-0.0895168772014,0.0320841786907,-0.844542822363,-0.515412070685,-0.145250881535,-0.452085741467
120,120,12,1,320.000244141,319.999542236,320.000457764,239.999954224,-0.238693918492,-0.0215764238023,0.970855123698,2.42743808741,-0.514679438934,0.850599665149,-0.107634960803,0.0342224355557,-0.823486665595,-0.525370980912,-0.214137908839,-0.443312985061
121,121,12.1,1,320.000274658,319.999572754,320.000488281,239.999954224,-0.306698846254,-0.0473696967372,0.950627124343,2.42259474797,-0.517310652517,0.846662373725,-0.124709717789,0.0341518070204,-0.798952756112,-0.530017864557,-0.284175221917,-0.441645795437
122,122,12.2,1,320.000274658,319.999572754,320.000488281,239.999954224,-0.376985260428,-0.0730438275315,0.923334561619,2.42072651598,-0.521346327675,0.840701558736,-0.146351958507,0.0352277839659,-0.765558697972,-0.536549614107,-0.355013227305,-0.437915864994
123,123,12.3,1,320.000244141,319.999572754,320.000488281,239.999954224,-0.452927812403,-0.102641109998,0.885619105084,2.41815258602,-0.523703908028,0.834538254256,-0.171114344516,0.036503699157,-0.721519655635,-0.541304632089,-0.431739136297,-0.431923884574
124,124,12.4,1,320.000244141,319.999572754,320.000488281,239.999954224,-0.530798942156,-0.131294744932,0.837265891434,2.41552526364,-0.504153279584,0.843032715541,-0.18741747841,0.0383229047557,-0.681235608062,-0.521591344331,-0.513673549861,-0.424987927383
125,125,12.5,1,320.000213623,319.999603271,320.000488281,240.000030518,-0.608073002104,-0.149735061117,0.779632372073,2.41238776085,-0.481996803508,0.849966064474,-0.21268937597,0.0404750100278,-0.630814002318,-0.505110978612,-0.589013237343,-0.421828231903
126,126,12.6,1,320.000183105,319.999603271,320.000457764,240,-0.681743972438,-0.165509692869,0.712623110494,2.40825431867,-0.454167361568,0.85939449214,-0.234889579519,0.0426321844598,-0.573547873966,-0.483784712911,-0.661056115487,-0.416512785861
127,127,12.7,1,320.000213623,319.999603271,320.000457764,240.000030518,-0.751154236709,-0.184259309725,0.633889437878,2.40187410261,-0.430014393152,0.865148097887,-0.258082138871,0.0453526465471,-0.500854204691,-0.466441073987,-0.729093814363,-0.409689373942
128,128,12.8,1,320.000213623,319.999633789,320.000579834,240.000076294,-0.810833741551,-0.201924911241,0.549340489844,2.39720359788,-0.409476288747,0.866352621978,-0.285941083697,0.0490006669822,-0.418183945789,-0.456792583797,-0.785151401242,-0.403703381841
129,129,12.9,1,320.000183105,319.999664307,320.000610352,240.000213623,-0.860292398833,-0.209131614372,0.464931130793,2.39186684393,-0.381071291387,0.869604657856,-0.313962433925,0.0554748294282,-0.338646806261,-0.447271401842,-0.827808331502,-0.398858886961
130,130,13,1,320.000061035,319.999664307,320.000549316,240.000244141,-0.902830284962,-0.208598140005,0.376011027154,2.38479651635,-0.343725712987,0.875511098799,-0.339607052506,0.0646023344989,-0.258360428059,-0.435852190389,-0.862138479217,-0.392054502376
131,131,13.1,1,320.000152588,319.999633789,320.000610352,240.000213623,-0.935766359965,-0.202125222014,0.288940675889,2.37435338504,-0.302336372577,0.881611170713,-0.362428560533,0.0762544875801,-0.181477374275,-0.426505730676,-0.886091882553,-0.383474991068
132,132,13.2,1,320.000183105,319.999633789,320.000610352,240.000137329,-0.957308859044,-0.195206496639,0.21319984068,2.36164418229,-0.265074979812,0.887007441421,-0.37809133016,0.0874047777718,-0.115303961223,-0.418464123354,-0.900884439865,-0.373770774303
133,133,13.3,1,320.00012207,319.999633789,320.000640869,240.00012207,-0.972583028533,-0.183290231574,0.143132608513,2.34530801502,-0.225535724325,0.893490878024,-0.38833965538,0.100653406675,-0.0567088146897,-0.409974074664,-0.910332559255,-0.361882437076
134,134,13.4,1,320.000213623,319.999633789,320.000732422,240.000137329,-0.983415483813,-0.166400975421,0.0721436177026,2.33018836734,-0.181361615461,0.899176224408,-0.398233702613,0.117869358166,0.00139665077929,-0.404713272378,-0.914442571476,-0.348533171457
135,135,13.5,1,320.000274658,319.999633789,320.000762939,240.00012207,-0.989552429076,-0.144161871203,-0.00182893419979,2.31396137813,-0.13126567917,0.906132158645,-0.402111716494,0.138962409753,0.0596264335768,-0.397670549527,-0.915588784585,-0.329816916411
136,136,13.6,1,320.000213623,319.999633789,320.000762939,240.000167847,-0.988882150835,-0.127037324457,-0.07728913219,2.29771413365,-0.0858176122919,0.912023488096,-0.401059215806,0.159141537657,0.121438993656,-0.389967531157,-0.912785788377,-0.306533181464
137,137,13.7,1,320.000213623,319.999633789,320.000762939,240.000183105,-0.982289321602,-0.104022096391,-0.155843165165,2.28501302171,-0.0342294655206,0.917365284126,-0.396571909205,0.185913849378,0.184217350856,-0.384213923411,-0.904678743367,-0.277102728903
138,138,13.8,1,320.000213623,319.999633789,320.000701904,240.000152588,-0.969786269445,-0.0862687677534,-0.22819353914,2.270765305,0.00892097972518,0.92222138604,-0.386559350231,0.214151763273,0.243792960759,-0.376915660116,-0.893588035643,-0.239804512879
139,139,13.9,1,320.000274658,319.999603271,320.000640869,240.000167847,-0.951287342182,-0.0728966962451,-0.299563790002,2.25976376458,0.0466491095817,0.92642553379,-0.373576753715,0.245630237091,0.304756055197,-0.369353221209,-0.877896317798,-0.190638571293
140,140,14,1,320.000274658,319.999603271,320.000610352,240.000167847,-0.92765422664,-0.0699801891808,-0.366824765956,2.26267171378,0.0720256174778,0.930313935374,-0.359622429884,0.260825762809,0.366428637286,-0.36002604735,-0.857969287915,-0.156801469149
141,141,14.1,1,320.000305176,319.999603271,320.000610352,240.000152588,-0.90020712418,-0.0686337052485,-0.430019241522,2.27014607292,0.094118945339,0.933494014594,-0.346021023703,0.275129379203,0.425169093072,-0.351963548141,-0.833878230365,-0.128728537223
142,142,14.2,1,320.000305176,319.999603271,320.000610352,240.000152588,-0.869058656795,-0.0733172772898,-0.489245978932,2.29869113725,0.108133150152,0.936890866759,-0.332479661967,0.278682422712,0.48274659283,-0.341848037342,-0.806285090075,-0.101599249938
143,143,14.3,1,320.000305176,319.999603271,320.000579834,240.000152588,-0.836202947562,-0.0758721589686,-0.543146431436,2.31267728268,0.121608673419,0.940075610086,-0.318542270149,0.286178797673,0.534767202657,-0.332417302221,-0.776867283483,-0.0770776550205
144,144,14.4,1,320.000305176,319.999603271,320.000579834,240.000152588,-0.807838277524,-0.084115516878,-0.583371148744,2.33723861616,0.125903248781,0.94229221689,-0.310215650694,0.282750155567,0.575800042822,-0.32405239979,-0.750629304569,-0.054843415392
145,145,14.5,1,320.000305176,319.999572754,320.000610352,240.000183105,-0.775509245661,-0.0927834990583,-0.624481090344,2.33599095273,0.130537951124,0.944201944357,-0.302394661971,0.285871957669,0.617693494551,-0.316028338246,-0.720125569755,-0.0439068566432
146,146,14.6,1,320.000305176,319.999572754,320.000610352,240.000183105,-0.747312032171,-0.108337545141,-0.655581957413,2.36092726701,0.128399499207,0.944479217125,-0.302444337065,0.29401558841,0.651949610918,-0.310196687171,-0.691910196552,-0.0204805964415
147,147,14.7,1,320.000274658,319.999603271,320.000549316,240.00012207,-0.707740254766,-0.119000765585,-0.696378165636,2.3702939755,0.129659241395,0.947088596301,-0.293618241732,0.299195336566,0.694472614943,-0.298097313888,-0.65486317544,-0.00861064856432
148,148,14.8,1,320.000274658,319.999603271,320.000549316,240.00012207,-0.673412424429,-0.126798782575,-0.72831159222,2.3953559765,0.131072944508,0.949093227262,-0.286429623439,0.310381558259,0.727554527058,-0.28834721206,-0.622511281388,0.0308165997642
149,149,14.9,1,320.000274658,319.999603271,320.000549316,240.000137329,-0.633665797431,-0.129555997313,-0.762681388737,2.40801987746,0.13425747589,0.952500124853,-0.273346743759,0.313789652401,0.761867827995,-0.275606160519,-0.586172889982,0.0508658578375
150,150,15,1,320.000274658,319.999603271,320.000549316,240.000137329,-0.594558355977,-0.133595802851,-0.792876108102,2.42395737537,0.136584416343,0.954987389434,-0.263332077867,0.322417648678,0.79236674498,-0.26486080775,-0.549548627482,0.071321081631
151,151,15.1,1,320.000274658,319.999603271,320.000549316,240.000137329,-0.551679747312,-0.132336430236,-0.82349045267,2.44213387291,0.138899906696,0.958967331572,-0.247160823955,0.32629713861,0.822408823108,-0.250736367945,-0.51066133735,0.0933944990685
152,152,15.2,1,320.000274658,319.999603271,320.000549316,240.000137329,-0.514446643511,-0.130200576187,-0.847580356627,2.4583367117,0.138187168927,0.962900808903,-0.231789427191,0.33168220634,0.846314927981,-0.23636802274,-0.477369040159,0.113992845142
153,153,15.3,1,320.000274658,319.999603271,320.000610352,240.00012207,-0.476374528468,-0.120803415927,-0.870904037956,2.48111170737,0.14299444327,0.966684524907,-0.212305483912,0.337082859535,0.867536683848,-0.225671362839,-0.443229667524,0.137579900293
154,154,15.4,1,320.000274658,319.999603271,320.000610352,240.00012207,-0.442680955138,-0.11179858623,-0.889682329866,2.50080066047,0.142835438477,0.970735749518,-0.193054764568,0.342094856951,0.885229693059,-0.212539833265,-0.413757428698,0.158384299444
155,155,15.5,1,320.000274658,319.999572754,320.000579834,240.000106812,-0.406600172559,-0.0997914690365,-0.908139836359,2.5256168408,0.144257229738,0.974534463136,-0.171675367565,0.346068152244,0.902145305006,-0.200808971084,-0.381850240001,0.179184855324
156,156,15.6,1,320.000274658,319.999572754,320.000579834,240.000106812,-0.375225583764,-0.0858115998078,-0.922952940635,2.55471981121,0.145575747385,0.977893994799,-0.150103420046,0.348917188789,0.91543075274,-0.190682207546,-0.354438757282,0.207955276813
157,157,15.7,1,320.000274658,319.999603271,320.000640869,240.000106812,-0.340246336631,-0.0726774564041,-0.937523555832,2.58725549304,0.146526329322,0.980732507711,-0.129204423816,0.353978140708,0.928850076829,-0.181333217168,-0.323041482052,0.23300454186
158,158,15.8,1,320.000274658,319.999603271,320.000640869,240.000106812,-0.307864212396,-0.0559087322135,-0.949786207727,2.62080248446,0.148672566106,0.983181879286,-0.106065358768,0.355999295962,0.939742568373,-0.173860880894,-0.294374420223,0.259857396107
159,159,15.9,1,320.000335693,319.999603271,320.000640869,240.000106812,-0.275615043383,-0.0411166678266,-0.96038834202,2.65496202668,0.148384258423,0.985290184654,-0.0847665256813,0.358860126434,0.949746523928,-0.165869441582,-0.265459730724,0.285719802868
160,160,16,1,320.000335693,319.999603271,320.000640869,240.000106812,-0.242816132851,-0.0233017613188,-0.969792428072,2.69152613323,0.148976769513,0.986956485458,-0.0610148994786,0.359870818078,0.958564681058,-0.15929194497,-0.236177535966,0.309663209099
161,161,16.1,1,320.000305176,319.999603271,320.000671387,240.000167847,-0.208508182749,-0.00467417222338,-0.978009452838,2.7294298494,0.14707254961,0.988467467572,-0.0360795052949,0.358281976552,0.96689916893,-0.151361215855,-0.205416112944,0.333421862713
162,162,16.2,1,320.000305176,319.999603271,320.000671387,240.000167847,-0.175143960171,0.0153744576759,-0.984422784817,2.76701686391,0.145345978112,0.989326141878,-0.0104082488374,0.35564641911,0.973755174498,-0.144904834455,-0.175509113978,0.354930564099
163,163,16.3,1,320.000335693,319.999633789,320.000579834,240.000244141,-0.14174586175,0.0340526523516,-0.989317202693,2.80714278318,0.141461835582,0.989847479689,0.0138027543445,0.352444561229,0.979743160094,-0.137994144157,-0.145123934718,0.379710596883
164,164,16.4,1,320.000335693,319.999633789,320.000579834,240.000244141,-0.107836809149,0.0545249940022,-0.992672276042,2.84834420535,0.137446294445,0.989724023944,0.039431872524,0.346845918107,0.984621622115,-0.132186918629,-0.114222939061,0.398901948594
165,165,16.5,1,320.000396729,319.999633789,320.000518799,240.000198364,-0.0764900208346,0.0766088024282,-0.994122913982,2.88429161143,0.132084889152,0.989035122904,0.0660538244099,0.339079786539,0.988282782796,-0.126256156491,-0.0857701823339,0.419257491466
166,166,16.6,1,320.000396729,319.999633789,320.000518799,240.000198364,-0.0456954745241,0.097508347122,-0.99418511649,2.92260167756,0.12678123357,0.987743155407,0.0910493149965,0.331619719294,0.990877612232,-0.121883473812,-0.0574976207258,0.439573815961
167,167,16.7,1,320.000427246,319.999633789,320.000518799,240.000228882,-0.0170017190307,0.11578991676,-0.993128207598,2.95677962696,0.118222886026,0.9865368263,0.112997520208,0.325111107869,0.992841523492,-0.115489330806,-0.0304618400663,0.458728680651
168,168,16.8,1,320.000427246,319.999633789,320.000518799,240.000228882,0.0120051306299,0.13583402217,-0.990658869268,2.99384818188,0.111934318786,0.984320668942,0.136321417872,0.316961328702,0.993643087389,-0.11252528211,-0.00338759052709,0.476917926699
169,169,16.9,1,320.000457764,319.999664307,320.000427246,240.000244141,0.0395905388968,0.154092015105,-0.987263004529,3.02664275662,0.103623931189,0.982077055084,0.157438047381,0.308442925692,0.993828290056,-0.108537130785,0.0229133394789,0.493849503768
170,170,17,1,320.000457764,319.999664307,320.000427246,240.000244141,0.0661868952629,0.172320523082,-0.98281480057,3.06200257463,0.0969628689087,0.979202177252,0.178216997276,0.299885289328,0.993084838747,-0.107092172402,0.0481016596571,0.51021620354
171,171,17.1,1,320.000457764,319.999664307,320.000427246,240.000244141,0.0909713721921,0.188800732298,-0.977792663567,3.09767459367,0.0903862620119,0.976245986097,0.196911397001,0.292251528567,0.991743178994,-0.106292323868,0.0717454444948,0.525890046387
172,172,17.2,1,320.000488281,319.999664307,320.000457764,240.000274658,0.112824429638,0.204553156167,-0.972331555787,3.12284225052,0.0820055814015,0.973324318554,0.214277519888,0.283639587262,0.990225091934,-0.103912353513,0.0930402605948,0.540892355138
173,173,17.3,1,320.000488281,319.999664307,320.000457764,240.000274658,0.133875893702,0.218555991383,-0.966597394842,3.15451359455,0.0756984949868,0.970272580582,0.2298713928,0.274939096187,0.988102718821,-0.103944206195,0.113351749242,0.555543956583
174,174,17.4,1,320.000488281,319.999664307,320.000457764,240.000274658,0.153480731662,0.230586054033,-0.960871342425,3.18399357789,0.0703683106516,0.967373437666,0.243386386133,0.267293058554,0.98564292006,-0.10497001374,0.132247231921,0.568364486109
175,175,17.5,1,320.000579834,319.999664307,320.000518799,240.000350952,0.169963850145,0.240001881221,-0.95577789609,3.2070373091,0.0650277848383,0.965044054547,0.253892418126,0.260701697469,0.983302434067,-0.105304652287,0.148415812377,0.582051106058
176,176,17.6,1,320.000579834,319.999664307,320.000518799,240.000350952,0.185035298192,0.247917538267,-0.950946282732,3.23347137461,0.0609443471192,0.962898500103,0.262892116757,0.253299447615,0.980840315738,-0.106599121563,0.163061038586,0.593719213755
177,177,17.7,1,320.000579834,319.999664307,320.000518799,240.000350952,0.197693348253,0.253648010149,-0.946879098409,3.25741730278,0.0573784608001,0.961292622085,0.269488788193,0.245663148592,0.978583186189,-0.107606606085,0.175487224704,0.604819999335
178,178,17.8,1,320.000579834,319.999664307,320.000518799,240.000350952,0.208185846963,0.256433122136,-0.943875366241,3.27879253558,0.0547328142819,0.960453187666,0.273009145162,0.240138465882,0.976556691731,-0.10849759524,0.185917453893,0.6133579364
179,179,17.9,1,320.000579834,319.999664307,320.000518799,240.000350952,0.219134466796,0.258383530705,-0.940860264079,3.30790208075,0.0503310508521,0.960020462146,0.275367931287,0.228030441921,0.974395643864,-0.107697090591,0.197368857462,0.629181464258
180,180,18,1,320.000701904,319.999664307,320.000671387,240.000534058,0.231244081902,0.258258302749,-0.937991910225,3.3402739045,0.0448825513812,0.960265402824,0.275455827169,0.214789496025,0.971859933924,-0.105796999964,0.210464399915,0.64650472995
181,181,18.1,1,320.000701904,319.999664307,320.000671387,240.000534058,0.246807173897,0.254529515982,-0.9350406111,3.3891451896,0.040018614077,0.96138973111,0.272265119772,0.201611700364,0.968237950837,-0.104616014124,0.227091964078,0.665854590608
182,182,18.2,1,320.000701904,319.999664307,320.000671387,240.000534058,0.264067831739,0.249913103319,-0.931564072424,3.44726627418,0.033184377491,0.962921737826,0.267732186919,0.182671287346,0.963933077206,-0.101612831923,0.245983444681,0.68878351056
183,183,18.3,1,320.000701904,319.999664307,320.000671387,240.000534058,0.283817458675,0.243446862604,-0.927459581458,3.51319183668,0.0247055465557,0.965056189629,0.260875807289,0.162089098395,0.958560006531,-0.0969545045228,0.267885307422,0.712003406637
184,184,18.4,1,320.000701904,319.999664307,320.000823975,240.000579834,0.305533319857,0.235666914352,-0.922556500133,3.5876393391,0.0129917796406,0.967765381978,0.251518148664,0.137299963326,0.952092749746,-0.0888328257214,0.292622837378,0.736838981307
185,185,18.5,1,320.000701904,319.999664307,320.000823975,240.000579834,0.329304860815,0.227027020279,-0.916524435412,3.67360346899,0.000588988180429,0.970614979595,0.240637101211,0.107621528743,0.944223470232,-0.0797827891807,0.319494514529,0.764026026929
186,186,18.6,1,320.000701904,319.999664307,320.000823975,240.000579834,0.355990691601,0.218867122052,-0.908497556617,3.75340026663,-0.0156929092151,0.9734489996,0.228365447866,0.0754990815569,0.934357725978,-0.0670390040453,0.349973444482,0.787095521814
187,187,18.7,1,320.000579834,319.999542236,320.000701904,240.000289917,0.384039432729,0.211109903482,-0.898858344102,3.84105410131,-0.0372971416021,0.976262735893,0.213354150965,0.0364584633838,0.922563080411,-0.0484115601668,0.382797183251,0.810231989924
188,188,18.8,1,320.000579834,319.999542236,320.000701904,240.000289917,0.411009883555,0.204137698466,-0.888481105981,3.91339029549,-0.0672902265571,0.978740994745,0.193747491894,0.000132524189487,0.909144048559,-0.0198460391694,0.416008694259,0.825278624221
189,189,18.9,1,320.000518799,319.999481201,320.000610352,240.000183105,0.444324315896,0.20003452657,-0.873248012012,4.00124034929,-0.101112544055,0.979722076036,0.172976608714,-0.0473557428573,0.890141649255,0.0114386147527,0.455540341084,0.827120202294
190,190,19,1,320.000518799,319.999481201,320.000610352,240.000183105,0.484626451085,0.200203223176,-0.851502127031,4.12431514077,-0.13681502988,0.978823311939,0.152271374866,-0.135449869693,0.86395535215,0.042703552949,0.501754477865,0.776128896445
191,191,19.1,1,320.000518799,319.999450684,320.000488281,240.000167847,0.524710308864,0.204632649526,-0.826319895997,4.23099009622,-0.177871502515,0.975607321812,0.128654895823,-0.222760695957,0.8324907329,0.0794722113345,0.548309535993,0.708289523159
192,192,19.2,1,320.000518799,319.999450684,320.000488281,240.000167847,0.559470525771,0.210014976218,-0.801801995856,4.47253236276,-0.221118833217,0.970125527216,0.0998144430452,-0.382912319889,0.798811111835,0.121450282864,0.589194905274,0.525867858382
193,193,19.3,1,320.000549316,319.999450684,320.000396729,240.00012207,0.593184692491,0.205862606212,-0.778301039417,4.56434249019,-0.239145861503,0.968173577059,0.0738185722654,-0.424201133659,0.768726985034,0.142339425491,0.6235369359,0.492135488342
194,194,19.4,1,320.000549316,319.999450684,320.000396729,240.00012207,0.622771838879,0.210717007296,-0.753494246518,4.79603382642,-0.270766289172,0.961587158585,0.0451193206243,-0.571681957575,0.734057799732,0.175921798767,0.655904465125,0.270192485056
195,195,19.5,1,320.000518799,319.999481201,320.000335693,240.000091553,0.652228030613,0.209187786932,-0.728587033841,4.90943018065,-0.284794355884,0.958375428943,0.0202166281844,-0.632524953952,0.702488982789,0.194311623422,0.684654819645,0.165787282454
196,196,19.6,1,320.000518799,319.999481201,320.000335693,240.000091553,0.680637992158,0.209711329462,-0.701963732629,5.04698246269,-0.295395228524,0.955374613541,-0.00100337790065,-0.718359491785,0.670427910066,0.208039674335,0.71221198481,-0.00134951865157
197,197,19.7,1,320.000518799,319.999511719,320.000244141,240.000061035,0.706549331031,0.209742457022,-0.675866957724,5.19231548224,-0.303200874263,0.952688212888,-0.0213166336457,-0.806475705785,0.639419480988,0.219984705709,0.736715315836,-0.186804000025
198,198,19.8,1,320.000518799,319.999511719,320.000244141,240.000061035,0.728834510145,0.211310396051,-0.651266591607,5.36024728343,-0.30918862647,0.950253412061,-0.0376941126426,-0.916496779039,0.610903142964,0.228836993048,0.757912251207,-0.400822880406
199,199,19.9,1,320.000488281,319.999481201,320.000366211,240.000045776,0.748991918347,0.21266998209,-0.627520983688,5.53566347023,-0.313049692778,0.948297569247,-0.0522648066228,-1.01893897519,0.583961467995,0.23559116893,0.77684348811,-0.617616882067
200,200,20,1,320.000488281,319.999481201,320.000366211,240.000045776,0.769373583692,0.213730605815,-0.601982987181,5.68673161826,-0.312502153268,0.947833907624,-0.0628751760245,-1.1228747461,0.557141537601,0.236495479228,0.79602964479,-0.866210473666
201,201,20.1,1,320.000457764,319.999481201,320.000366211,240.000076294,0.785333812648,0.218782766194,-0.579124256035,5.81031107154,-0.318619834188,0.944902530756,-0.0751039854619,-1.22595823284,0.530784517458,0.24350217368,0.811772435748,-1.12143832683
202,202,20.2,1,320.000457764,319.999481201,320.000366211,240.000076294,0.800865973202,0.223767497254,-0.555465390587,5.87582908684,-0.319883587254,0.943994900905,-0.08092044038,-1.31153160404,0.506249131922,0.242490688973,0.827592944744,-1.35768849626
203,203,20.3,1,320.000457764,319.999511719,320.000335693,240.00012207,0.814666114663,0.231003207567,-0.531936687693,5.95124028313,-0.324269739483,0.941901329179,-0.0875843715863,-1.39224834828,0.480799602408,0.243842990845,0.842242446176,-1.60585729887
204,204,20.4,1,320.000457764,319.999511719,320.000335693,240.00012207,0.824107144488,0.238026199321,-0.513995080561,6.04887040321,-0.327887886029,0.940398290132,-0.0902252188252,-1.49594016954,0.461884128976,0.242888007841,0.853034856877,-1.82567027156
205,205,20.5,1,320.000488281,319.999481201,320.000335693,240.000091553,0.831537046853,0.24463094633,-0.498700150199,6.11526263006,-0.332194472895,0.938564865261,-0.0935030795012,-1.5515956602,0.445188692454,0.243416708128,0.861716504609,-1.99081061974
206,206,20.6,1,320.000488281,319.999481201,320.000335693,240.000091553,0.836241114132,0.249780588933,-0.488170519827,6.16261972186,-0.334424192122,0.937820692211,-0.0930204761531,-1.59984359018,0.434581705505,0.241043578326,0.867776892172,-2.09698725969
207,207,20.7,1,320.000488281,319.999481201,320.000335693,240.000091553,0.838738986626,0.25429053991,-0.481511405499,6.17624538514,-0.336667151941,0.937166517358,-0.0915103685216,-1.62093012828,0.427986145941,0.238862387276,0.871649366906,-2.14608054827
208,208,20.8,1,320.000488281,319.999481201,320.000335693,240.000091553,0.841134594658,0.258682604217,-0.47494831713,6.18743534178,-0.338235441443,0.936867531271,-0.0887469154455,-1.63533880885,0.422006374147,0.235292454458,0.875527315996,-2.1781101047
209,209,20.9,1,320.000488281,319.999481201,320.000335693,240.000091553,0.842952698631,0.263654963987,-0.468952884452,6.19699641331,-0.340504136947,0.936335045372,-0.0856365315118,-1.64547671251,0.416518523709,0.231867942528,0.879061759284,-2.19998377887
210,210,21,1,320.000518799,319.999542236,320.00012207,240.000244141,0.843456667065,0.267822323479,-0.465673763305,6.20118165257,-0.343626812882,0.93529867914,-0.0844807331089,-1.63923088993,0.412918229499,0.231273828707,0.880914838053,-2.19076685718
211,211,21.1,1,320.000518799,319.999542236,320.00012207,240.000244141,0.844630355523,0.272683959014,-0.460698405713,6.20132971579,-0.345620467656,0.934934965838,-0.0802689354002,-1.63851136545,0.408834997116,0.227024377875,0.883919610023,-2.18609930672
212,212,21.2,1,320.000518799,319.999542236,320.00012207,240.000244141,0.846684606129,0.278332614954,-0.453493255956,6.21033925638,-0.347744435803,0.934530142759,-0.0756783961459,-1.64741930742,0.402739351334,0.221775489466,0.88804090399,-2.20578019872
213,213,21.3,1,320.000518799,319.999542236,320.00012207,240.000244141,0.849475673934,0.284485420376,-0.444363730504,6.22532831853,-0.349955396267,0.934072038905,-0.070997512344,-1.66398578291,0.394869978623,0.215818145041,0.893028682772,-2.24653696721
214,214,21.4,1,320.000518799,319.999542236,320.00012207,240.000244141,0.852780452311,0.291373372287,-0.433436336823,6.25223693987,-0.352554680429,0.93345070309,-0.0661436482873,-1.69595614416,0.385318955495,0.209216019519,0.898753558943,-2.31551123788
215,215,21.5,1,320.000518799,319.999542236,320.00012207,240.000244141,0.856505440496,0.298589031002,-0.42100240019,6.28743595846,-0.355366298604,0.932703877937,-0.0614676329316,-1.73798456758,0.374317010322,0.202257426679,0.904974424576,-2.40778913143
216,216,21.6,1,320.000518799,319.999542236,320.00012207,240.000244141,0.860771217603,0.306205345878,-0.406584796939,6.3301935816,-0.358370650613,0.931843025998,-0.0569126671125,-1.79637583824,0.361446244587,0.194696843976,0.911838665127,-2.53759817263
217,217,21.7,1,320.000488281,319.999572754,319.999816895,240.000427246,0.864731985529,0.312965646786,-0.392799054397,6.38620455621,-0.359683969865,0.931763408875,-0.0494407898811,-1.86341111589,0.350522517145,0.184036555644,0.918294348867,-2.67313886467
218,218,21.8,1,320.000488281,319.999572754,319.999816895,240.000427246,0.868792785622,0.32176133885,-0.37638907592,6.45996231423,-0.363700109762,0.930472729304,-0.0440764129683,-1.96936614397,0.336037685103,0.175186017828,0.925412628695,-2.87066984109
219,219,21.9,1,320.000488281,319.999572754,319.999816895,240.000427246,0.872593327802,0.33158950516,-0.358649249747,6.54809850354,-0.368591997932,0.928812226409,-0.0380497980819,-2.10375935153,0.32050089444,0.165397243451,0.932696589745,-3.12900326129
220,220,22,1,320.000579834,319.999694824,319.999816895,240.000335693,0.876345495697,0.339060492865,-0.342135286619,6.65211487399,-0.371874055547,0.927690554933,-0.0331650584081,-2.23002088533,0.306150712856,0.156295286131,0.939065239774,-3.37844726296
221,221,22.1,1,320.000579834,319.999694824,319.999816895,240.000335693,0.879699676826,0.349251386055,-0.322725809211,6.77020486413,-0.377535730683,0.925588416047,-0.0274382240235,-2.42732932306,0.289128432794,0.145977920997,0.946094707696,-3.73341604684
222,222,22.2,1,320.000671387,319.999786377,320.00012207,240.000335693,0.88249809395,0.358431081363,-0.304506607625,6.91927862044,-0.382610554736,0.923656533642,-0.0216280203884,-2.64743229376,0.273507362935,0.135594128833,0.952264645278,-4.11235310298
223,223,22.3,1,320.000671387,319.999786377,320.00012207,240.000335693,0.884442490215,0.370886593923,-0.283204194796,7.07529164113,-0.390834454819,0.920333933349,-0.0152931374227,-2.94098175569,0.254970410889,0.124211857621,0.958937695577,-4.59629306113
224,224,22.4,1,320.000793457,319.999755859,320.000152588,240.000289917,0.885697942484,0.383103895936,-0.262241414729,7.26475322957,-0.39848971793,0.91715309539,-0.00601201476628,-3.30699204686,0.238212298979,0.109825336494,0.964983572958,-5.13041972791
225,225,22.5,1,320.000793457,319.999755859,320.000152588,240.000289917,0.886213719426,0.39893490993,-0.23553382165,7.43218825944,-0.409798386071,0.912170890286,0.00309025691852,-3.77184167511,0.216079907152,0.0937827518996,0.971861239669,-5.8237307174
226,226,22.6,1,320.000671387,319.999755859,320.000213623,240.000411987,0.886428574419,0.410310307393,-0.214219126364,7.55260103432,-0.41853385249,0.908169288352,0.00761301611174,-4.16940732011,0.197670930523,0.0829095612153,0.976755961275,-6.39375859657
227,227,22.7,1,320.000671387,319.999755859,320.000213623,240.000411987,0.884995754078,0.425384929206,-0.189288608396,7.6946118907,-0.430605871731,0.902419595637,0.0147464111302,-4.69494987532,0.177090650502,0.068458274989,0.981810758797,-7.10562269483
228,228,22.8,1,320.000701904,319.999755859,320.000244141,240.000396729,0.881210784487,0.443498798964,-0.16363486371,7.81019662101,-0.446369806316,0.894605805436,0.020843437543,-5.28904378484,0.155632738564,0.0546742004722,0.98630075661,-7.88511683058
229,229,22.9,1,320.000671387,319.999755859,320.000061035,240.000320435,0.876744016766,0.461809328594,-0.134358003438,7.89759907782,-0.462129524207,0.886281188638,0.0306913264977,-6.01733173869,0.133252511874,0.0351823633288,0.990457454609,-8.74669081933
230,230,23,1,320.000610352,319.999786377,320.000061035,240.000320435,0.869628221533,0.482929813464,-0.102594110847,7.96249249507,-0.481136545834,0.875579821316,0.0432157467497,-6.94044723648,0.11069950576,0.0117801431277,0.993784105152,-9.771489195
